username,profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,recently_removed,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
ilmiopersonaltrainer,True,138,199,189765,953.5929648241206,950,False,False,True,False,22,False,743.76,1851.0,150.0,401.3661337648374,161094.77333333335,0.8597999487921365,57.08,177.0,5.0,50.05906511312411,2505.91,1.0065058369496764,93595.08333333333,186131.0,48407.0,27897.976446667966,778297089.8188406,2.291157455387964,True
ariannadelmonte,True,108,891,1616,1.813692480359147,278,False,False,False,False,3,False,104.28,226.0,52.0,38.980251410169224,1519.46,1.2947439142669444,6.84,45.0,1.0,8.820808730874209,77.80666666666666,3.4339807683133,3409413.625,12592266.0,81364.0,3573752.9623921635,12771710236206.766,1.0952739488162482,True
francescototti,True,34,66,3216586,48736.15151515151,146,False,True,False,False,6,False,191336.52,808132.0,39081.0,167311.95681199833,27993290892.26,2.1218806057628243,2622.32,20528.0,183.0,3994.4515656094773,15955643.310000002,3.807156611108877,570444.375,1846259.0,1517.0,545606.6281313427,297686592660.8533,1.0673883431986106,True
martina_nuzzo,True,0,377,1519,4.029177718832892,113,False,False,False,False,3,False,96.16,182.0,43.0,37.871141167561,1434.2233333333334,0.6151361593777128,3.12,14.0,0.0,3.700450423034111,13.693333333333332,1.4742587750926177,951026.0833333334,3581265.0,25311.0,883823.0945856469,781143262522.9492,1.2907329385655102,True
sogeculebra,True,52,790,171063,216.5354430379747,70,False,True,True,False,7,False,22676.52,48708.0,7095.0,10205.472151906219,104151661.84333333,0.7256122530240147,433.68,1623.0,79.0,418.07293223391855,174784.97666666665,1.525764697717054,1281000.7083333333,5762607.0,11820.0,1508467.5367818906,2275474309524.824,1.6675947999425607,True
pet2.0,True,3,832,1608,1.9326923076923077,454,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
valentinakermit,True,134,2503,4768,1.9049141030763084,1534,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
giosi_lanzilotta,True,94,835,1291,1.5461077844311377,50,False,False,False,False,2,False,80.28,110.0,44.0,19.03619359711039,362.37666666666667,-0.11786351634109922,1.84,6.0,0.0,1.7483325389257809,3.056666666666667,0.8698844631007595,1581726.5833333333,7802898.0,8031.0,1840265.7323440835,3386577965639.906,1.859291524482064,True
giulio.villani,True,110,697,776,1.1133428981348636,35,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
opocaj_j,True,121,1874,2080,1.1099252934898614,172,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
nicetomatthew_,True,40,446,709,1.5896860986547086,1038,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ileniamarino96,True,145,1190,1057,0.888235294117647,179,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
re_fede,True,43,1024,587,0.5732421875,150,False,False,True,False,0,False,63.8,115.0,34.0,17.272328544042153,298.33333333333337,0.818620039542354,1.04,3.0,0.0,0.9345230512584124,0.8733333333333333,0.5462317728285417,1718343.3333333333,9020358.0,64412.0,2018272.5014399486,4073423890068.667,2.185951513745043,True
giorgiaacarli,True,105,1830,2509,1.3710382513661201,714,False,False,False,False,6,False,162.0,302.0,22.0,83.6625164973339,6999.416666666667,0.018775353184249766,2.8,14.0,0.0,4.252450274057691,18.083333333333332,1.3789934372518196,565127.0416666666,2243892.0,82308.0,570129.1050607276,325047196437.34607,1.6733072997193599,True
alicebernardini_,True,140,806,811,1.0062034739454093,318,False,False,True,False,21,False,58.2,103.0,31.0,18.714967272212903,350.25,1.0220037918034754,1.04,7.0,0.0,1.9252705437591535,3.7066666666666666,1.8373168067354964,450239.6666666667,1555960.0,79980.0,409192.91709494026,167438843400.66666,1.26494403585609,True
lu_daniele_ncm,True,141,101,266,2.633663366336634,465,False,False,False,False,3,False,15.12,24.0,8.0,4.684371178006002,21.943333333333335,0.21321381546530585,1.64,8.0,0.0,2.079262689833426,4.323333333333333,1.8271235502462315,632786.75,2080240.0,74437.0,580170.524883942,336597837944.1087,1.2091385752028716,True
silviavann,True,3,971,1452,1.4953656024716786,653,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
martaqu,True,89,852,792,0.9295774647887324,371,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
elsagroupfoodtrucks,True,100,1886,2767,1.4671261930010604,173,False,False,True,False,9,False,84.56,268.0,18.0,51.60997965510159,2663.59,1.8713753724352122,1.88,13.0,0.0,2.7586228448267445,7.610000000000001,2.752514714145079,302808.1666666667,1992090.0,194.0,484845.92630395095,235075572253.53622,2.3378667842231557,True
christiancowan,True,2,1449,241574,166.71773636991028,1259,False,True,True,False,6,False,2583.68,6350.0,424.0,1730.4312497178269,2994392.31,0.7693913833039843,18.84,54.0,3.0,14.093970341958293,198.64,0.9177461157357458,70660.5,176566.0,700.0,46756.980369826575,2186215213.304348,0.10288547206380583,True
pixidiss,True,25,382,1030,2.696335078534031,77,False,False,False,False,3,False,77.6,120.0,32.0,19.822125684867068,392.9166666666667,0.10603341415184803,0.44,3.0,0.0,0.9165151389911681,0.8400000000000001,1.671443322436432,1900643.8333333333,11921704.0,79845.0,3241165.4942804226,10505153761314.057,2.2256850482754063,True
createwithprint,True,147,1401,3595,2.5660242683797287,333,False,False,False,False,13,False,85.68,166.0,28.0,35.39505615195433,1252.81,0.5330852372667101,4.76,18.0,0.0,4.474743940532613,20.023333333333333,1.297784220408015,2831505.4583333335,13638911.0,82611.0,3119492.359846264,9731232583139.215,1.9106083360680328,True
meganfox,True,0,0,7713020,7713020.0,130,False,True,False,False,0,False,447998.72,1079235.0,44821.0,388417.406641309,150868081781.96,0.3603318361331958,3215.08,13114.0,410.0,3363.573086763539,11313623.91,1.463442443992042,1358014.6666666667,8890189.0,19163.0,2085407.5570502146,4348924679002.1445,2.737444780739778,True
zenima.stefani,True,23,650,1069,1.6446153846153846,111,False,False,True,False,11,False,92.76,136.0,39.0,25.461212330392545,648.2733333333333,-0.26035062975803186,2.32,8.0,0.0,2.5449295995501853,6.476666666666667,0.8409845170816903,1062867.5,3389974.0,86212.0,1012693.301087619,1025547722067.7391,1.067091164521413,True
mattemiche_,True,10,453,1058,2.335540838852097,15,False,False,False,False,2,False,121.0,188.0,36.0,48.60629001036212,2362.5714285714284,-0.519742836487072,2.6,8.0,0.0,2.8735244660769563,8.257142857142858,0.8465771592195879,11410250.0,31963413.0,314605.0,12254441.300092801,150171331577420.16,0.7128484122834914,True
blendismoqi,True,25,348,409,1.1752873563218391,333,False,False,False,False,5,False,39.24,65.0,19.0,12.42068167748185,154.27333333333334,0.07372109747955947,2.44,11.0,0.0,3.241398874971525,10.506666666666668,1.6258223862870338,2178529.7083333335,10083310.0,25518.0,2427078.1791173173,5890708487547.433,1.8535129878065588,True
scorsinovi,True,0,312,65,0.20833333333333334,2,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
morisara,True,0,673,759,1.1277860326894502,307,False,False,False,False,0,False,75.76,127.0,31.0,22.697797249953574,515.19,0.35947900653596127,1.16,3.0,0.0,1.0279429296739515,1.0566666666666666,0.38073851257561603,3621729.0833333335,25559109.0,107928.0,5926898.2850600695,35128123281447.996,2.739782825595245,True
gigi_air_,True,121,2834,3959,1.3969654199011998,285,False,False,True,False,16,False,589.52,801.0,367.0,110.66997485015226,12247.843333333332,-0.08295361272035834,9.04,21.0,0.0,5.877074101966046,34.54,0.14528829785413166,279694.3333333333,1282844.0,32256.0,256692.7105456549,65891147647.27537,2.6522127545391774,True
sirjoancornella,True,13,905,2603576,2876.8795580110495,755,False,False,False,False,0,False,135638.24,281802.0,41853.0,64337.54124296327,4139319213.19,0.7227319304936103,908.76,3158.0,139.0,892.2812187496346,796165.7733333333,1.4652947218144925,129386.79166666667,338015.0,44423.0,81095.13511703622,6576420939.650361,1.3665558363707828,True
elisa_vasciaveo,True,37,372,733,1.9704301075268817,49,False,False,False,False,4,False,65.92,121.0,34.0,19.233044480788788,369.91,0.5183364478029419,6.12,22.0,0.0,6.372597586541928,40.61,1.3724566500797166,2977973.3333333335,28236945.0,98458.0,5759900.118679427,33176449377163.277,3.7196178427398396,True
ti.enne.ti,True,98,999,1023,1.024024024024024,508,False,False,False,False,7,False,37.04,61.0,17.0,12.414641893076631,154.12333333333333,-0.0010418579481731873,1.04,9.0,0.0,1.9467922333931784,3.79,2.916864450256988,1053364.2916666667,6549758.0,158.0,1477171.5946689257,2182035920096.7373,2.3732026179052053,True
rudy_zerbi,True,28,381,1569007,4118.128608923885,2986,False,True,True,False,9,False,31150.72,58486.0,7174.0,14697.40617285921,216013748.21,0.46469834330472976,560.64,3985.0,112.0,796.6629818603766,634671.9066666667,3.3698795032337197,112593.29166666667,230038.0,12517.0,74403.63132528878,5535900354.389493,0.05970643952755484,True
antoni.sn,True,59,252,239,0.9484126984126984,8,False,False,True,False,3,False,43.75,60.0,25.0,11.080871549012482,122.78571428571429,-0.3750465231620405,1.375,3.0,0.0,0.9161253813129043,0.8392857142857143,0.3910423176326535,10818279.42857143,42982215.0,598481.0,15038070.714898368,226143570826283.94,1.633879962281127,True
taylor_mega,True,104,140,2317974,16556.957142857143,620,False,True,False,False,1,False,219071.28,330730.0,112312.0,53824.68200828811,2897096393.2933335,0.08270924987241442,3509.72,12067.0,830.0,3253.1296664391766,10582852.626666669,1.8919598291876116,186998.04166666666,597295.0,74329.0,133169.93136802095,17734230620.563408,1.7110490351623207,True
biscotto_gelateria_artigianale,True,91,91,509,5.593406593406593,62,False,False,False,False,8,False,39.72,76.0,22.0,16.539145483770717,273.54333333333335,0.7114085218534942,1.04,9.0,0.0,2.0912516188477497,4.373333333333333,2.680159587837944,360075.125,2502452.0,83648.0,523415.39920006774,273963680119.7663,3.116421765140972,True
frasindie,True,144,5430,16845,3.1022099447513813,391,False,False,False,False,3,False,836.68,1581.0,175.0,369.64754834842336,136639.31,0.21209685521083915,2.64,32.0,0.0,6.363175307973213,40.49,4.150114667043899,133091.66666666666,346583.0,77169.0,81118.26261092191,6580172529.014493,1.3410566630053458,True
saalongo,True,96,356,779,2.188202247191011,113,False,False,False,False,1,False,237.24,316.0,165.0,29.011894112587683,841.6899999999999,0.24710790028866647,2.12,8.0,0.0,2.107921567168317,4.443333333333333,1.4191623812831082,2041626.875,8651939.0,179892.0,2117675.8090383224,4484550832186.114,2.0282375348820882,True
battiture,True,132,682,127461,186.89296187683286,922,False,False,True,False,31,False,7901.2,20986.0,1596.0,5250.452964586325,27567256.333333332,0.6607925662793784,30.16,250.0,0.0,54.997484790973246,3024.7233333333334,3.088285501871918,79123.41666666667,352462.0,342.0,97397.37042201492,9486247765.123188,1.561271427307532,True
ric__011,True,0,1351,1053,0.7794226498889711,255,False,False,True,False,0,False,54.48,119.0,21.0,24.566440523608627,603.5100000000001,0.6738237244230473,1.2,5.0,0.0,1.4433756729740645,2.0833333333333335,1.0012632021601513,1710038.8333333333,5008604.0,110137.0,1584196.57966803,2509678803031.8843,0.7670593308738356,True
patriziadimicco,True,120,921,678,0.7361563517915309,266,False,False,True,False,9,False,91.84,144.0,56.0,22.402901597784158,501.89,0.4234505814860161,4.6,14.0,0.0,3.872983346207417,15.0,0.9293582679050406,571841.875,1531625.0,59993.0,462608.42849493015,214006558114.54892,0.6934372591420003,True
davide.w.s,True,28,1214,556,0.45799011532125206,108,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ire_la_,True,0,452,140,0.30973451327433627,151,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
alegago98,True,114,602,534,0.8870431893687708,46,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
chefincamicia,True,150,199,707163,3553.5829145728644,3144,False,False,True,False,12,False,6984.64,13678.0,2460.0,2969.7441511573575,8819380.323333334,0.26485559902574557,107.12,276.0,17.0,66.66415828614353,4444.11,0.7521467351208239,33124.958333333336,70276.0,5816.0,26620.418398173995,708646675.6938406,0.4951110234701483,True
_francesco_carrozza_,True,12,1680,510,0.30357142857142855,13,False,False,False,False,0,False,47.15384615384615,90.0,19.0,18.738757313147147,351.14102564102564,0.7550209649992113,2.5384615384615383,19.0,0.0,5.125351770291554,26.269230769230766,2.813757677398147,5441988.083333333,22973884.0,173954.0,6167155.027180088,38033801129272.63,2.0244884376332513,True
lanostramammacucina_light,True,148,6063,33916,5.59393039749299,1473,False,False,False,False,40,False,589.88,1096.0,220.0,250.34564772197126,62672.943333333336,0.4123800552048085,27.44,154.0,3.0,30.82352997305792,950.09,2.8680154158585482,150536.29166666666,502810.0,62654.0,101807.33460656871,10364733379.693842,1.923197076089813,True
dilettanovantini,True,0,598,849,1.419732441471572,40,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
vittoria.brch,True,49,1074,1206,1.1229050279329609,24,False,False,False,False,3,False,65.0,101.0,35.0,17.143997977912466,293.9166666666667,0.40975470195493646,2.08,9.0,0.0,2.177919496522618,4.743333333333333,1.3282515782683229,536669.0833333334,2683966.0,8809.0,719629.3946287435,517866465613.7318,2.1256769860493345,True
stefanoguerrera,True,143,398,188818,474.4170854271357,1744,False,True,False,False,13,False,9707.96,18961.0,4890.0,3402.6874609147794,11578281.956666667,0.6752942993080178,105.68,389.0,24.0,80.19544874866654,6431.31,1.9064363684873946,144094.45833333334,626503.0,2059.0,144436.2514964509,20861830746.346012,1.8171046889070033,True
alessandra_dente,True,0,758,298,0.39313984168865435,374,False,False,False,False,0,False,36.44,64.0,19.0,12.450167334886173,155.00666666666666,0.284663359448479,1.64,11.0,0.0,2.360790827950103,5.573333333333332,2.5747540209569952,1664078.1666666667,6830246.0,222512.0,1597719.7855680252,2552708513195.536,1.7103057481944108,True
martacarriedo,True,50,531,561235,1056.939736346516,8682,False,True,False,False,126,False,5250.84,13081.0,1797.0,2776.313603203596,7707917.223333334,1.1493923179240129,68.04,149.0,25.0,36.56555756446222,1337.04,0.873470513441014,40038.916666666664,82634.0,9552.0,23904.206587993027,571411092.6014493,0.2246310186143448,True
erolburcak,True,11,958,944,0.9853862212943633,380,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
jsbrotbox,True,97,285,164,0.5754385964912281,137,False,False,False,False,0,False,41.92,62.0,24.0,9.903366431000453,98.07666666666667,-0.12351445356910189,2.8,12.0,0.0,2.516611478423583,6.333333333333332,2.0715248579921712,2488249.25,21181378.0,16534.0,5895378.503787464,34755487702919.324,2.7306587680306906,True
axisaerialworks,True,129,907,4675,5.154355016538037,197,False,False,False,False,0,False,333.6,623.0,160.0,114.72757587723478,13162.416666666666,0.8476040635958783,11.88,25.0,2.0,6.912066743504917,47.776666666666664,0.3595165622175604,2432321.5833333335,25436236.0,65185.0,5967575.124848625,35611952870712.08,3.1430050976836363,True
oro.dalo,True,33,610,608,0.9967213114754099,114,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
errerre,True,121,1514,1621,1.070673712021136,1233,False,False,False,False,22,False,92.16,188.0,26.0,40.74992842529502,1660.5566666666666,0.7387262080832383,2.6,10.0,0.0,2.753785273643051,7.583333333333334,1.099655579662073,711897.2083333334,4748567.0,269.0,1208681.752568654,1460911578992.4329,2.26908632867293,True
michecappelletti,True,1,742,1503,2.0256064690026956,502,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
kendalljennercloset,True,120,537,365613,680.8435754189944,557,False,False,True,False,4,False,12118.2,24762.0,5021.0,5837.429664101602,34075585.083333336,0.6137588170568291,31.0,77.0,5.0,16.655829810209596,277.4166666666667,0.7243360276183457,291346.0416666667,1564814.0,7952.0,362459.48713974486,131376879817.60687,2.056785223186786,True
davocosta,True,40,694,2083,3.0014409221902016,144,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
barzdora,True,0,1250,1123,0.8984,874,False,False,False,False,22,False,36.24,84.0,16.0,18.129809706668187,328.69,0.9916316246074913,1.04,8.0,0.0,2.071231517720798,4.29,2.271613635003281,301394.4583333333,673847.0,41968.0,164226.64472267512,26970390836.867752,0.5576173715037718,True
giulia.fanelli,True,39,1369,1001,0.7311906501095691,710,False,False,False,False,38,False,55.6,92.0,18.0,20.0124960961895,400.5,0.05128568398118739,1.32,7.0,0.0,1.7729448195962934,3.143333333333333,1.5166765666554507,557935.9583333334,1419973.0,66570.0,424724.5056253963,180390905678.7373,0.9086869238355693,True
_francesca.msc_,True,89,522,731,1.4003831417624522,74,False,False,True,False,6,False,166.96,253.0,42.0,51.961909125820235,2700.04,-0.3662399777683584,3.28,15.0,0.0,3.769615364994153,14.21,1.8878599978159838,2667164.0,13753192.0,264688.0,3110201.786364393,9673355151904.262,2.3371357636217884,True
clairdevil,True,0,355,113,0.3183098591549296,294,False,False,False,False,0,False,9.48,15.0,4.0,2.902872140943632,8.426666666666666,1.6689397264042956e-05,0.96,7.0,0.0,1.767295485574875,3.1233333333333335,2.187958519132213,305534.9166666667,1373164.0,43523.0,329944.59676053346,108863436931.47101,1.8961630564236305,True
sarimarti00,True,75,518,479,0.9247104247104247,287,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
helderzech,True,11,965,12899,13.366839378238343,190,False,False,False,False,3,False,1168.64,2181.0,322.0,418.3525108486064,175018.82333333333,0.3263805254952702,26.16,55.0,13.0,11.484337159801605,131.89,1.1445612287011058,417933.4583333333,1197565.0,2056.0,343432.30676712625,117945749331.3895,0.6189151856953674,True
libreria_palazzo_roberti,True,24,205,5001,24.39512195121951,637,False,False,True,False,0,False,268.64,1230.0,28.0,271.65816142105257,73798.15666666666,2.282869157261057,5.48,41.0,0.0,9.613878856458857,92.42666666666666,2.696956940275298,360228.75,1456643.0,3305.0,340476.37969918735,115924165133.06522,1.522415375447537,True
best.yours,True,79,262,3090123,11794.362595419847,511,False,False,True,False,0,False,15391.68,42991.0,2637.0,9367.103762280705,87742632.89333333,1.0564708433756442,240.16,639.0,19.0,193.06576599697837,37274.39000000001,0.6526097837197511,97157.70833333333,259429.0,137.0,72270.84710910586,5223075341.867754,0.6240933263099842,True
noemibatt_,True,109,901,673,0.7469478357380688,387,False,False,False,False,4,False,67.48,109.0,27.0,22.175662335091594,491.76,0.19239995527464357,1.4,5.0,0.0,1.6832508230603465,2.8333333333333335,1.0593100093498662,274531.9583333333,776746.0,54995.0,216431.11854542606,46842429074.82427,1.138012773066954,True
poetaurbano,True,107,138,929599,6736.224637681159,32,False,True,True,False,0,False,80481.2,147517.0,31206.0,33615.45420388267,1129998761.3333333,0.28943472846266155,1314.04,4426.0,324.0,934.4458018882992,873188.9566666667,1.5106809162635908,416507.5833333333,1213982.0,52182.0,348532.5250149505,121474920993.2971,0.9984463155943405,True
sophiawebster,True,145,564,1454139,2578.2606382978724,5238,False,True,True,False,10,False,4392.4,23269.0,777.0,4988.798435829346,24888109.833333332,2.531597009759067,72.96,362.0,11.0,81.60753641668153,6659.790000000001,2.3899623214498416,44566.166666666664,75791.0,27166.0,12572.633993568406,158071125.53623188,0.4266530180080596,True
marco_busdraghi,True,0,1169,1303,1.1146278870829769,190,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ofycm,True,70,138,755992,5478.202898550725,832,False,False,False,False,0,False,52746.04,131373.0,22849.0,23075.579148528428,532482353.03999996,1.8276465067006897,215.24,464.0,62.0,103.42359498683074,10696.44,0.6014243559003406,93452.70833333333,182280.0,62288.0,26854.50420398162,721164396.0416666,2.366517741765489,True
jeffgoldblum,True,0,34,2007489,59043.794117647056,233,False,True,False,False,0,False,115810.68,409593.0,18482.0,93655.7088719636,8771391804.31,1.8155091426997194,1377.84,9080.0,105.0,1994.437319981085,3977780.223333333,2.7677325499981293,644736.7916666666,4663891.0,65657.0,916535.5282900921,840037374617.9983,3.6806804687426484,True
pierdo8,True,115,704,631,0.8963068181818182,99,False,False,False,False,5,False,72.96,136.0,26.0,22.82812592687655,521.1233333333333,0.6393743258832726,3.4,26.0,0.0,5.9651767227244274,35.583333333333336,2.7042058752949663,1796452.4583333333,8830533.0,79245.0,2687399.215830234,7222114545244.955,1.6585202809523762,True
feedricarossetti,True,19,342,526,1.5380116959064327,232,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
matildebenedettini,True,126,496,1223,2.465725806451613,263,False,False,True,False,10,False,109.96,228.0,62.0,43.2834456422622,1873.4566666666667,1.588441571630962,2.12,12.0,0.0,3.3331666624997913,11.109999999999998,2.1738269003673802,950598.9166666666,4210320.0,158323.0,909115.924328251,826491763867.2102,2.1657041249391895,True
_oxyde,True,26,2453,535,0.21810028536485934,120,False,False,False,False,0,False,41.36,160.0,6.0,34.303644121288336,1176.74,1.6506942729225744,2.2,15.0,0.0,3.1622776601683795,10.000000000000002,2.79016175233026,2675856.375,32248689.0,139.0,6525399.515183804,42580838832761.02,4.102090601108564,True
steve_dear,True,24,1923,1941,1.0093603744149766,26,False,False,False,False,0,False,135.6,305.0,59.0,63.66055817118372,4052.6666666666665,0.9234910768856665,4.44,20.0,0.0,5.45496715541594,29.756666666666664,1.390140302837442,3048934.1666666665,15985906.0,59858.0,4553721.474249364,20736379265039.797,1.5652880271191116,True
pullisistheway,True,146,1115,1082,0.9704035874439462,306,False,False,True,False,10,False,106.56,158.0,61.0,28.64594212100555,820.59,0.10751768981989676,2.24,7.0,0.0,2.3501772982763094,5.523333333333333,0.6296945743488119,763318.0416666666,5028873.0,79659.0,1175062.0740752926,1380770877930.1284,2.6571815096044626,True
_magto,True,42,1852,307,0.16576673866090713,100,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
elvisellelle,True,79,2704,2800,1.0355029585798816,362,False,False,True,False,6,False,156.28,251.0,52.0,54.17450199740342,2934.8766666666666,-0.15678385103451817,6.52,20.0,0.0,5.561174935808679,30.926666666666666,0.621015279859176,324176.875,1321828.0,7155.0,295368.775602755,87242713601.07065,1.7212683256825922,True
plumeetheree,True,93,2,132796,66398.0,1449,False,False,True,False,16,False,1198.12,6114.0,154.0,1290.373179872138,1665062.9433333334,2.420124674187923,3.56,20.0,0.0,5.686826883245173,32.34,1.9454860349035348,179563.25,877686.0,16.0,220664.29754626588,48692732211.58696,1.5749547070963608,True
distopic_rlty,True,48,1090,454,0.41651376146788993,13,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
maryloufaure,True,40,1097,68272,62.23518687329079,796,False,False,False,False,7,False,1237.64,2828.0,428.0,604.3346810060355,365220.4066666667,1.3137678671413264,11.36,40.0,1.0,10.094883192324053,101.90666666666667,1.6201351640734363,281057.9583333333,831649.0,30073.0,219196.85009726623,48047259092.56341,0.8305554171831449,True
_marco_masoero_,True,111,319,82413,258.34796238244513,2119,False,False,False,False,12,False,1286.32,6397.0,342.0,1192.0506393046676,1420984.7266666668,3.3720510606141136,49.24,170.0,4.0,48.37723293726778,2340.3566666666666,1.2830073726133897,84868.625,106371.0,53769.0,15346.725844870256,235521994.1576087,-0.8623383381739679,True
carolinabubbico,True,34,1191,5680,4.769101595298069,1036,False,False,True,False,7,False,205.96,526.0,64.0,97.75670479989255,9556.373333333333,1.4901394238486836,5.76,47.0,0.0,9.588534820294496,91.94000000000001,3.420760531899166,349392.8333333333,1455803.0,96.0,383970.8157758038,147433587367.53625,1.5707114708462107,True
tamsiesto,True,17,4461,10327,2.3149518045281328,568,False,False,False,False,8,False,634.76,1233.0,320.0,209.45510258764287,43871.44,1.1175791424199428,11.72,30.0,0.0,7.3343938627083105,53.79333333333334,0.8631489298649854,537245.0833333334,945276.0,181194.0,191003.47604119367,36482327859.81884,-0.10932719876143075,True
alessiaterranova,True,80,427,306,0.7166276346604216,104,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
elepetrella,True,78,398,461337,1159.1381909547738,1620,False,True,True,False,1,False,30687.88,59811.0,10494.0,9425.911106802003,88847800.19333334,0.9164000740548267,539.12,2171.0,58.0,600.8502531135913,361021.02666666673,1.9533506562460488,222204.0,673168.0,66533.0,159833.09608164223,25546618603.04348,1.3982565598823697,True
flm_texile_mesagn,True,149,1360,614,0.4514705882352941,58,False,False,True,False,11,False,23.36,46.0,7.0,8.76013698523031,76.74,0.29938665313930307,0.64,2.0,0.0,0.8602325267042626,0.7399999999999999,0.7580437506617929,703274.0833333334,6646265.0,1781.0,1357467.3051163722,1842717484459.9058,3.6979849644669507,True
simone_baldocchi,True,93,381,790,2.073490813648294,584,False,False,False,False,3,False,50.4,86.0,17.0,16.768025127207636,281.1666666666667,0.314318755466668,1.52,11.0,0.0,2.4684678108764824,6.093333333333334,2.7915283526700967,483042.9166666667,2271077.0,13065.0,629704.0435003481,396527182400.68835,1.7275765855434515,True
ezp_s,True,0,171,152,0.8888888888888888,9,False,False,False,False,2,False,42.55555555555556,74.0,21.0,21.26094489381358,452.02777777777777,0.5907582467410901,3.888888888888889,14.0,0.0,4.226240777701989,17.86111111111111,1.631067282077151,3646613.375,10795939.0,81165.0,4249201.67047159,18055714836338.555,0.8512978492228317,True
bestvines,True,126,343,10325687,30104.043731778427,12140,False,True,True,False,0,False,67824.88,129638.0,20617.0,28566.569885561457,816048915.0266666,0.16851373611959528,784.68,2375.0,51.0,709.1227984865056,502855.14333333337,1.035255520793989,17773.875,55805.0,4787.0,17443.688147897134,304282256.20108694,1.4457279902439855,True
lorenza_anelli,True,17,1206,1226,1.0165837479270314,536,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
mvittoriaricci,True,0,471,336,0.7133757961783439,840,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ristorante.lincontro1991,True,0,453,523,1.1545253863134657,21,False,False,True,False,8,False,35.714285714285715,88.0,20.0,16.29154031128689,265.4142857142857,1.907750093377027,1.0952380952380953,8.0,0.0,1.7861904127153383,3.1904761904761907,2.9286439268848676,1400724.65,5090733.0,14.0,1313363.7116494856,1724924239077.7131,1.1807700736621163,True
dronenerds,True,105,29,293863,10133.206896551725,1970,False,False,True,False,0,False,2073.36,6571.0,328.0,1404.3025220134489,1972065.573333333,1.9653953346618924,15.64,52.0,3.0,14.04421589124861,197.24,1.469519186456137,115258.54166666667,257030.0,58284.0,46217.70929075937,2136076652.0851448,1.393804374639391,True
javinicieza97,True,14,629,613,0.9745627980922098,114,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
enolglez32,True,0,754,500,0.6631299734748011,18,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
enricobruni_,True,94,1149,1141,0.9930374238468234,112,False,False,True,False,8,False,191.56,238.0,113.0,38.771854052478155,1503.2566666666667,-0.8269084015321109,2.72,14.0,0.0,3.1160872901765764,9.709999999999999,2.011665169106171,1378816.4166666667,4317913.0,128370.0,1133687.1028086578,1285246447074.6882,1.125249272790247,True
_mfox,True,115,528,214629,406.4943181818182,856,False,False,False,False,14,False,13873.92,52193.0,2549.0,11126.570495589975,123800570.99333334,1.678667248081935,80.96,273.0,17.0,73.83793063189137,5452.040000000001,1.3820231661467275,140300.875,261327.0,84615.0,55883.91560019558,3123012022.8097825,0.5083587874457632,True
paulinegrj,True,27,425,272,0.64,92,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
quibe,True,105,1639,104428,63.71446003660769,3133,False,False,False,False,7,False,620.8,3198.0,105.0,724.4377129884942,524810.0,2.282645382974295,3.88,33.0,0.0,6.851520512509127,46.943333333333335,3.2209266492861266,110775.5,271338.0,426.0,76443.76958375295,5843649908.173913,0.5705982005434028,True
